Image Id.	Gene Description	EWS-T1	EWS-T2	EWS-T3	EWS-T4	EWS-T6	EWS-T7	EWS-T9	EWS-T11	EWS-T12	EWS-T13	EWS-T14	EWS-T15	EWS-T19	EWS-C8	EWS-C3	EWS-C2	EWS-C4	EWS-C6	EWS-C9	EWS-C7	EWS-C1	EWS-C11	EWS-C10	BL-C5	BL-C6	BL-C7	BL-C8	BL-C1	BL-C2	BL-C3	BL-C4	NB-C1	NB-C2	NB-C3	NB-C6	NB-C12	NB-C7	NB-C4	NB-C5	NB-C10	NB-C11	NB-C9	NB-C8	RMS-C4	RMS-C3	RMS-C9	RMS-C2	RMS-C5	RMS-C6	RMS-C7	RMS-C8	RMS-C10	RMS-C11	RMS-T1	RMS-T4	RMS-T2	RMS-T6	RMS-T7	RMS-T8	RMS-T5	RMS-T3	RMS-T10	RMS-T11	TEST-9	TEST-11	TEST-5	TEST-8	TEST-10	TEST-13	TEST-3	TEST-1	TEST-2	TEST-4	TEST-7	TEST-12	TEST-24	TEST-6	TEST-21	TEST-20	TEST-17	TEST-18	TEST-22	TEST-16	TEST-23	TEST-14	TEST-25	TEST-15	TEST-19
282956	Sjogren syndrome antigen A1 (52kD, ribonucleoprotein autoantigen SS-A/Ro)	0.1791	0.1085	0.2893	0.1674	1.0335	0.7729	0.296	1.0619	1.0627	0.8226	0.5175	0.442	0.4428	0.1334	0.0838	0.0846	0.1274	0.2482	0.2263	0.1244	0.0359	0.1701	0.123	0.3078	0.2352	0.3285	0.1408	0.2293	0.1784	0.144	0.14	0.0666	0.1839	0.311	0.1021	0.0991	0.1689	0.145	0.0847	0.0912	0.128	0.0377	0.0881	0.1864	0.3274	0.0924	0.3546	0.2121	0.202	0.1772	0.161	0.1672	0.1927	0.231	0.1371	0.1588	0.6746	0.4082	0.3645	0.4162	0.1563	0.2163	0.1692	0.2975	0.1781	0.2955	0.0845	0.3041	0.1575	0.2279	0.053	0.0658	0.1014	0.0853	0.167	0.2394	0.4506	0.8158	0.5652	0.179	0.228	0.1714	0.1334	0.1774	0.1019	0.1481	0.3713	0.4454
250654	secreted protein, acidic, cysteine-rich (osteonectin)	1.5455	0.8368	2.5064	5.4273	2.1593	1.2502	1.3065	2.3701	1.02	9.9242	1.0712	1.7875	3.1797	0.2701	2.3483	0.3089	0.5377	0.4966	0.4808	0.981	0.3777	0.5733	0.2589	0.4717	0.3162	0.1984	0.1458	0.2486	0.2692	0.2074	0.3898	0.3348	2.8111	1.5958	2.6127	1.3108	4.9533	0.4617	0.465	0.5881	1.0398	1.6648	1.1366	1.9435	2.3223	3.5249	5.667	1.4017	0.7418	1.2113	1.6456	3.3555	2.4093	2.4387	4.0812	3.3081	5.7103	11.7826	4.401	3.8466	2.0727	2.2264	0.2609	1.0524	0.9155	0.4309	0.4053	8.8679	1.5838	1.0945	0.1421	0.1023	1.5339	0.0823	0.9052	4.3291	1.5461	9.8416	2.4635	1.3369	0.1632	5.2864	1.5373	2.8409	1.5298	1.9893	0.3393	3.5944
377441	S100 calcium-binding protein A3	0.1269	0.1269	0.1607	0.0777	0.4283	0.2218	0.2383	0.2916	0.1307	0.2284	0.2338	0.2182	0.3415	0.134	0.0581	0.0867	0.196	0.2443	0.2203	0.1371	0.0384	0.1296	0.0711	0.1404	0.0988	0.1222	0.1185	0.0782	0.0915	0.1049	0.0871	0.1218	0.177	0.2613	0.1459	0.098	0.2061	0.0962	0.1289	0.0929	0.0571	0.0637	0.0805	0.32	0.4067	0.1783	0.2237	0.1667	0.1377	0.0774	0.1219	0.1974	0.1488	0.0756	0.1544	0.1463	0.3186	0.4392	0.1922	0.3229	0.1882	0.1256	0.1159	0.2315	0.1813	0.4826	0.0615	0.2734	0.0963	0.1668	0.047	0.0603	0.1513	0.0492	0.1262	0.191	0.2651	0.2265	0.7777	0.2717	0.1017	0.1162	0.1002	0.1276	0.1008	0.1207	0.14	0.1473
884842	ribosomal protein L44	4.0152	2.8816	5.0141	4.0801	3.8394	5.8083	3.1909	6.4733	5.0392	3.5277	5.7652	5.223	5.9726	7.1051	3.4873	2.7844	2.8106	3.7632	4.6632	6.0529	5.6725	5.1415	6.2068	5.8804	5.0589	6.4711	6.0102	5.659	7.3092	4.2601	4.6822	4.8721	4.1767	3.3306	5.1341	6.6115	5.5604	3.555	3.3918	2.822	4.4117	5.6402	7.9091	7.3952	3.1375	5.062	6.7952	6.0318	4.4126	5.843	2.6916	7.0466	4.6458	5.0481	3.4285	4.2872	7.6054	11.1126	5.0399	7.9446	5.3082	8.9173	14.0585	2.9572	5.5709	4.3213	9.241	3.4314	2.8821	6.8985	9.8982	12.116	10.7819	19.3932	12.1923	8.4602	3.6869	3.4984	1.9213	4.9979	10.287	7.1956	5.4301	7.4908	4.1487	5.7483	18.1185	11.9454
361323	regulator of G-protein signalling 1	0.5257	0.4132	0.3707	0.9306	1.752	1.5195	1.6129	1.4575	1.3339	1.7598	1.1895	1.2308	0.8369	3.0325	0.5074	0.4298	0.5127	2.1564	2.0949	1.5421	0.2749	2.098	1.7424	1.9011	1.1094	2.2145	1.4094	0.6848	0.5869	0.5235	0.5796	0.5251	0.9879	0.5912	0.8817	1.0144	1.2528	1.0461	1.8871	2.0766	1.686	0.6593	1.7712	0.1661	1.978	2.4384	1.1483	1.4578	0.6535	1.577	0.501	2.523	0.4549	0.5334	0.3098	0.6736	0.1094	1.4199	1.1082	1.4015	0.4599	1.3923	1.2198	0.9882	0.9056	0.8492	1.5838	2.0171	0.4112	2.9434	0.9382	0.9869	1.0546	1.7006	0.904	1.4162	1.045	1.7451	1.038	0.6043	0.9761	0.7618	0.5709	0.7457	0.8066	0.9967	1.6745	1.6402
247103	Rhesus blood group, D antigen	0.1039	0.1128	0.2094	0.2767	0.5089	0.5726	0.2332	0.2499	0.1396	0.3251	0.3285	0.2276	0.3428	0.4804	0.0789	0.0706	0.0925	0.1814	0.1771	0.2131	0.0582	0.7267	0.3715	0.1785	0.1966	0.3798	0.3903	0.1376	0.1592	0.3788	0.0964	0.1005	0.2181	0.2662	0.4238	0.8003	0.5977	0.2368	0.1387	0.4423	0.3634	0.5912	0.8384	0.1189	0.4621	0.4879	0.5899	0.4341	0.1308	0.2897	0.1197	0.5473	0.1153	0.2198	0.1101	0.0748	0.2705	0.364	0.085	0.3463	0.0909	0.0749	0.2045	0.2272	0.2318	0.1921	0.1199	0.1898	0.0426	0.3301	0.0838	0.1532	0.0989	0.0639	0.2237	0.4088	0.1709	0.3224	0.157	0.2331	0.1297	0.1485	0.0708	0.0896	0.093	0.1664	0.1584	0.1099
745343	regenerating islet-derived 1 alpha (pancreatic stone protein, pancreatic thread protein)	2.6362	2.9539	4.236	5.3373	2.8802	2.4323	2.7496	6.5985	7.3498	9.5101	5.566	2.6873	1.6788	5.7802	0.6512	0.7136	2.1989	0.5242	0.4855	2.138	1.4547	1.6417	1.1137	4.7606	3.9771	4.5676	5.1082	3.174	5.6484	3.4597	3.7292	0.3148	0.5844	0.5301	0.3852	0.5334	1.3788	0.3768	0.5919	1.4849	1.3798	0.8542	0.3681	0.6122	0.4115	0.376	1.8461	0.3942	0.4757	0.1337	0.2209	0.2814	2.2818	2.2137	4.2343	1.5873	2.7443	3.0228	2.2898	2.2458	2.2225	0.9511	3.0742	2.4245	0.5794	3.6071	0.3948	4.3881	3.9629	5.9289	0.1071	0.9133	0.4026	9.4148	4.7922	3.0715	2.7552	9.431	7.5255	0.4615	3.509	3.0335	2.8012	5.4744	4.4973	1.9463	14.722	5.6633
855800	prolyl endopeptidase	1.4781	0.5959	1.9294	0.8385	2.9259	1.3313	2.2087	1.7658	2.3604	2.687	2.5826	2.3528	1.3129	1.2095	1.7181	1.5827	0.993	0.9593	0.8946	0.874	0.8199	0.9499	0.7633	0.6342	1.0616	0.5947	0.5171	0.6241	0.922	0.6353	0.7973	1.2106	1.3498	0.3992	0.5307	0.512	0.7767	0.6839	0.6636	1.5798	0.7798	0.5321	0.4739	0.9078	2.0364	1.1674	0.4138	0.6833	0.6967	1.077	0.8723	0.6374	1.5665	1.3669	1.06	1.8347	0.3823	0.1018	2.0667	2.2419	0.6027	1.7555	1.4726	5.1224	1.4826	2.0669	0.9862	1.2289	5.7841	1.314	1.8016	0.4625	1.0387	0.4997	1.0051	0.8704	1.3461	2.6646	2.6064	2.8271	0.7833	1.4601	1.0612	1.2806	1.0243	2.44	1.8261	1.0551
383188	recoverin	0.3408	0.4758	0.362	0.9716	0.4327	0.3488	0.5604	0.3872	0.3292	0.8943	0.248	0.6761	0.4846	0.6739	0.599	1.1278	0.594	0.4438	0.4164	1.1469	0.5544	0.1564	0.5403	0.145	0.1636	0.0754	0.5204	0.1626	0.2994	0.0973	0.314	0.687	3.5148	1.1285	2.0273	2.8448	2.3774	2.2254	2.4531	1.4275	2.9356	2.9998	1.4809	0.5927	1.3002	0.6747	0.825	1.3122	0.466	0.9528	1.3507	1.0156	1.8398	1.1466	1.5433	1.0831	0.867	0.0855	1.1549	1.9367	0.8483	0.8106	0.6124	0.2666	0.6845	0.1053	1.8394	1.6194	0.4409	1.085	0.6869	0.2822	0.9374	0.0892	1.1497	1.7519	0.5566	0.8869	0.3995	1.4104	0.113	1.6954	3.1922	2.2634	3.0804	4.4771	0.3435	0.5069
431296	protein phosphatase 3 (formerly 2B), catalytic subunit, alpha isoform (calcineurin A alpha)	0.3673	0.2646	0.3735	0.1672	0.3863	0.2847	0.5211	0.295	0.2242	1.3818	0.2784	0.2995	0.2826	0.3328	0.1559	0.1084	0.881	0.3325	0.3096	0.3577	0.0702	0.3355	0.4448	0.3247	0.1271	0.2319	0.1985	0.1661	0.1839	0.3635	0.1613	0.5134	0.1838	0.2738	0.6213	0.4155	0.2206	0.7354	0.4702	3.2777	0.3404	0.2898	0.3329	0.1641	0.3457	0.188	0.2334	0.1881	0.4541	0.2202	0.1464	0.1394	0.4453	0.1901	0.6138	0.2692	0.2628	0.4559	0.4353	0.4567	0.9757	0.2136	0.2827	0.396	0.2224	0.2527	0.622	0.2992	0.3815	0.4876	0.4929	0.8738	0.2758	0.1046	0.4072	0.4872	0.3422	1.3703	1.5217	0.3555	0.1231	1.3863	1.5423	1.2908	2.7427	0.886	0.1418	0.3513
362926	protein kinase, cAMP-dependent, catalytic, beta	0.3968	0.6474	0.593	0.2736	0.6004	0.3221	0.439	0.3239	0.5157	0.406	0.3374	0.4831	0.4596	0.6638	0.3558	0.2524	0.1571	0.3236	0.3054	0.2478	0.1156	0.331	0.4263	0.166	0.5121	0.4037	0.336	0.298	0.9554	0.6806	0.5761	0.441	0.3256	0.3688	0.1242	0.1373	0.0992	0.1733	0.289	0.7381	0.1769	0.1649	0.0693	0.3291	0.829	0.4054	0.1503	0.4445	0.6889	0.2447	0.4247	0.1048	0.2843	0.4594	0.3342	0.6678	0.0089	0.1133	0.273	0.4498	0.2828	0.3156	0.367	0.4069	0.328	0.417	0.2031	0.3798	0.312	0.7002	0.7201	0.2571	0.3578	0.2778	0.2713	0.5742	0.3945	0.4027	1.3301	0.5208	0.4018	0.4215	0.7073	0.4007	0.5031	0.803	0.4185	0.266
284001	protein kinase C, mu	0.4805	0.786	0.3691	0.2876	0.6523	0.3556	0.8887	0.3601	0.197	1.1295	0.367	0.3499	0.6692	0.7328	0.4324	0.253	1.2152	1.3612	1.2733	0.3	0.6933	0.9363	1.6493	0.2175	0.1694	0.0979	0.1067	0.1644	0.1959	0.1314	0.1287	0.7595	0.5107	1.081	0.3326	0.15	0.6027	0.4699	0.7388	0.427	2.5584	1.0733	0.4208	0.1196	0.3149	0.117	1.382	0.1317	0.229	0.3776	0.9113	0.1296	2.1217	0.4493	3.9167	0.5027	5.6706	0.7311	2.8962	1.1653	1.0065	5.1827	6.9794	0.3473	0.1591	0.1503	0.4892	2.3275	0.4767	2.916	0.7427	0.8907	0.2756	0.289	0.9636	2.6418	0.4451	1.1201	0.8671	0.3051	0.1656	0.4597	0.4439	0.6791	0.9981	0.262	0.2182	0.3062
		0.2422	0.4521	0.7311	1.9667	0.4504	0.5078	0.6292	0.3019	0.2082	2.8948	0.2927	0.1867	0.3986	0.0879	0.1174	0.0554	0.1193	0.0919	0.0894	0.1148	0.0371	0.0715	0.0608	0.1336	0.2518	0.113	0.1024	0.0906	0.1192	0.0799	0.1058	0.0291	0.1046	0.1243	0.134	0.0509	0.1494	0.1198	0.1361	0.1102	0.0802	0.1712	0.1355	0.1412	0.389	0.0755	0.15	0.1226	0.1053	0.0674	0.032	0.097	0.2442	0.4167	0.5436	0.2818	0.9163	2.0279	0.6974	0.6887	0.5563	0.494	1.3557	0.546	0.0536	0.1068	0.0646	2.4963	0.5608	0.1497	0.1474	0.0551	0.2201	0.0805	0.6549	0.4727	0.3519	2.8707	0.5955	0.3163	0.1465	0.7228	0.4824	1.598	1.3133	0.9561	0.2033	0.2436
325641	Human pregnancy-specific beta-glycoprotein e mRNA, complete cds	1.243	1.3542	1.0843	0.6375	0.4983	0.461	0.9472	0.7362	0.8812	0.3413	0.827	1.3625	0.8306	1.2416	1.1032	0.9431	0.2665	0.8864	0.8091	0.6416	0.6741	1.4685	0.86	0.1843	0.4452	1.0092	0.7401	0.9327	0.7913	0.7481	0.7673	0.9529	1.0779	1.1536	0.287	0.4087	0.2526	0.3957	0.5018	0.4627	0.6622	1.0543	0.4637	0.6455	0.7863	0.6624	0.3325	0.49	0.9848	0.7562	0.8526	0.9893	0.3495	0.7749	0.5912	0.6611	0.2058	0.1836	0.3218	1.7709	0.5606	0.5285	0.8655	0.3275	0.2503	0.2181	0.5851	0.6574	0.171	0.87	1.3538	1.8747	0.8912	1.9435	0.6832	0.5818	0.6316	0.3384	0.6668	1.1065	0.8869	0.3142	0.1402	0.4692	0.3565	0.3735	0.5991	0.5342
586803	placental growth factor, vascular endothelial growth factor-related protein	1.7107	1.455	1.0496	0.8428	1.507	1.2123	0.8742	1.1215	1.1177	0.9437	0.9285	1.4928	1.0918	1.8082	1.0041	0.7345	1.1801	1.7927	1.7109	1.4735	0.8592	2.0991	1.8891	3.1282	1.5826	1.6716	3.0551	1.2563	1.4492	1.3702	0.7753	1.1323	2.1123	3.5722	2.4829	2.2158	2.9214	2.2129	2.0981	2.0052	1.6405	2.2499	3.4716	1.7179	2.0987	2.4046	2.7494	1.7884	1.4305	1.9514	0.6868	4.2134	1.2277	1.444	0.868	1.4304	1.6816	1.5548	0.7533	1.0104	1.4953	2.1744	0.2836	0.6578	1.4071	1.3319	4.3754	3.5223	0.894	2.4844	0.7273	0.096	0.3669	0.1009	0.1047	1.9298	0.9516	0.9359	1.2032	0.4272	2.4559	1.3713	1.5456	2.6551	2.261	1.63	2.1465	1.6206
289857	EST, Highly similar to PHENYLETHANOLAMINE N-METHYLTRANSFERASE [H.sapiens]	0.2056	0.3023	0.2291	0.2507	0.2987	0.3706	0.7419	0.3703	0.2489	0.2582	0.2184	0.2294	0.4131	0.2329	0.6249	0.4444	1.2869	0.4381	0.4116	0.2411	0.2961	0.3	0.176	0.1629	0.171	0.2684	0.1681	0.2407	0.1958	0.1854	0.1798	0.1295	0.368	0.2335	0.304	0.1725	0.2814	0.1912	0.258	0.1369	0.2486	0.2376	0.282	0.4291	0.5322	0.2339	0.3715	0.2998	0.1948	0.2818	0.3204	0.1908	0.3782	0.3159	0.2971	0.5513	0.4818	0.2761	0.2444	0.4246	1.2783	0.1106	0.1164	0.2208	0.5758	0.2066	0.1073	0.3858	0.0777	0.5026	0.044	0.0439	0.131	0.0453	0.171	0.4966	0.2981	0.2561	0.3573	0.35	0.1344	0.4476	0.0805	0.091	0.1439	0.1488	0.1145	0.2256
882459	peptidylprolyl isomerase C (cyclophilin C)	1.4273	1.4959	1.1072	0.8604	1.476	0.7834	1.8354	2.133	1.5836	1.762	1.3928	2.1197	1.2749	3.7057	2.5747	1.72	1.474	1.7538	1.7192	1.5893	1.5967	2.2068	1.4724	0.9693	1.5789	1.8826	2.3838	2.7703	1.8152	2.2445	1.4619	1.5471	2.4886	3.5172	0.9179	1.1301	1.2192	1.8611	3.5424	1.1037	1.9695	1.4395	1.5101	1.3118	2.4024	4.0272	1.5523	1.6645	1.1218	2.6841	1.8453	2.4547	1.7884	2.3086	2.3621	2.7516	1.1552	0.7663	2.0801	3.2861	2.4423	1.7984	2.934	2.0709	1.7876	3.7656	1.1962	5.1242	0.6701	4.8896	3.9172	2.3914	3.0102	2.9839	2.2697	2.5288	2.3754	1.7473	3.0898	3.3787	2.1206	1.2665	0.9415	1.2518	1.1195	1.5815	4.0436	1.4127
454475	phosphorylase kinase, alpha 2 (liver), glycogen storage disease IX	0.5984	0.823	0.466	0.3956	1.9773	1.3478	1.4683	2.5186	1.5493	0.6506	1.0605	1.5545	1.1204	0.363	0.287	0.2533	0.849	2.0376	1.8146	1.5151	0.3323	1.399	0.5502	2.1109	1.7405	1.8981	1.0139	0.5802	0.4351	0.4808	0.3827	0.5764	0.5634	0.6129	3.2715	2.0025	1.7017	1.936	0.9121	1.7167	1.6813	2.1192	2.1852	2.7347	3.1192	1.1537	1.4859	3.0767	1.8964	2.3058	0.4659	2.5775	0.3091	0.5399	0.3111	0.426	2.9934	1.0869	1.4318	1.4211	0.6222	2.4243	0.1307	0.512	1.424	0.3918	1.2976	1.4617	0.2769	0.4631	0.2926	0.1244	0.2486	0.0688	0.1565	0.4561	1.7216	0.6451	1.1464	0.3199	1.2611	1.4264	0.9781	1.027	1.4935	1.0692	0.5241	0.5715
272529	phosphomannomutase 2	0.6153	0.5589	0.3634	0.4345	0.345	0.6937	0.7791	0.5506	0.4201	0.2437	0.4626	0.5321	0.7476	0.2788	0.4927	0.4855	0.3442	0.6434	0.5858	0.4849	0.4457	0.4535	0.3067	0.4839	0.5351	0.4877	0.4422	0.3206	0.3718	0.459	0.521	0.4981	0.3559	0.3301	0.4307	0.5425	0.3606	0.5741	0.564	0.4716	0.2214	0.447	0.3639	0.2772	0.5658	0.2882	0.2648	0.6526	0.2986	0.5793	0.5503	0.4661	0.3518	0.601	0.564	0.5308	0.581	0.1926	0.4611	0.5052	0.5411	0.2931	1.0154	0.2061	1.1774	0.4711	0.2684	0.3103	0.1843	0.2938	0.233	0.3382	0.2421	0.3225	0.5526	0.5072	0.6553	0.2417	0.3472	0.6701	0.2302	0.2538	0.2866	0.2716	0.2244	0.284	0.4235	0.3858
502499	phosphomannomutase 1	0.5161	0.342	0.4552	0.2887	1.3269	1.9014	1.1593	1.8278	1.9724	0.8886	1.5645	2.8941	2.0322	0.8073	0.2065	0.1401	0.6932	2.2594	2.0167	2.446	0.2776	1.2844	0.672	2.3997	2.3207	2.5993	3.2048	0.2964	0.2253	0.2504	0.23	0.2983	0.535	0.4258	2.287	2.1377	2.804	2.0077	2.8047	0.9051	1.5767	1.6933	3.5441	1.7175	1.9166	0.9819	1.3046	3.9162	1.3001	2.0473	0.3204	2.5878	0.409	0.3483	0.1695	0.2233	2.6804	2.4322	1.1526	1.1912	0.2935	0.9272	0.1764	0.6877	1.481	0.3029	2.1883	0.7136	0.5435	0.6852	0.4098	0.1058	0.297	0.1733	0.1944	0.3295	1.7169	0.8812	0.621	0.7004	0.9359	1.1074	0.6539	0.7066	0.7921	0.7029	0.9959	0.7242
283315	phosphoglycerate mutase 2 (muscle)	0.416	0.6563	0.5589	0.3437	0.3238	0.3646	0.5757	0.3714	0.3485	0.2638	0.1571	0.2047	0.7366	1.0801	0.8744	1.5329	0.3456	0.6059	0.5622	0.466	0.3234	0.7081	0.564	0.8792	0.9426	1.4504	2.2569	3.2467	1.4255	2.4942	1.8408	0.928	1.6278	1.1939	0.5372	0.2791	0.6847	0.5596	0.8636	0.3104	0.4338	0.5742	0.5928	0.1308	0.4269	0.2917	0.2974	0.1423	0.4542	0.5538	0.316	0.3107	0.2551	0.42	0.3616	0.3897	0.0673	0.1171	0.2155	0.3005	0.2978	0.1266	0.5913	0.2146	2.0551	1.2003	0.5777	0.4926	0.1507	0.752	1.1387	1.0622	0.1633	2.891	0.8341	0.542	0.284	0.2616	1.2656	0.4342	1.5572	0.1774	0.9582	0.7926	0.2283	0.3908	0.9305	0.335
897177	phosphoglycerate mutase 1 (brain)	0.2611	0.9643	0.8284	0.565	0.3381	0.4727	0.4593	0.364	0.3734	0.2968	0.1686	0.141	0.7646	0.4673	0.6357	0.9534	0.9971	0.5802	0.52	0.3304	0.4339	0.8483	0.4183	1.1682	0.7749	1.2275	0.9631	3.6589	1.3171	1.4656	1.1359	1.0069	1.5158	1.015	1.0715	0.3275	1.1984	0.7187	0.4128	0.2723	0.5382	0.6925	0.668	0.4145	0.394	0.1663	0.4318	0.1672	0.4546	0.2648	0.1661	0.2334	0.3341	0.2456	0.2499	0.3453	0.288	0.263	0.1962	0.3076	0.4183	0.1353	0.1308	0.2358	2.0637	0.9565	0.3696	0.4316	0.1375	0.4808	0.0962	0.5332	0.1008	2.1114	0.5415	0.6925	0.2726	0.2943	1.3626	0.301	1.439	0.1952	0.6108	0.3526	0.3079	0.1382	0.4204	0.3502
756600	peptidylprolyl isomerase B (cyclophilin B)	0.3578	0.3746	0.559	0.9863	0.4267	0.3379	0.3796	0.363	0.2468	0.7268	0.2149	0.2308	0.2572	0.1776	0.1623	0.1562	0.3126	0.1252	0.117	0.1142	0.1194	0.1432	0.2978	0.2014	0.1471	0.126	0.1791	0.3481	0.1929	0.1802	0.178	0.1466	0.4271	0.2946	0.2094	0.1952	0.4996	0.2267	0.1028	0.1496	0.1356	0.2871	0.3684	0.2128	0.4093	0.1426	0.2077	0.2867	0.2671	0.3196	0.137	0.2498	0.8132	0.4586	1.1698	0.7815	0.4083	0.6621	0.2631	0.694	0.4487	0.5179	0.6697	0.4607	0.2982	0.8514	0.3644	0.5956	0.6668	0.3181	0.2641	0.2998	0.8064	0.2879	0.9791	1.1906	0.5628	0.7207	0.3767	0.5334	0.2142	0.536	0.3939	0.4753	0.3772	0.3803	0.298	0.3912
878835	Norrie disease (pseudoglioma)	0.2693	0.309	0.3363	0.276	0.4509	0.3918	0.4729	0.4592	0.2951	0.4936	0.2531	0.3617	0.1771	0.4774	0.1731	0.1598	0.2359	0.3894	0.3699	0.3164	0.0867	0.3303	0.5419	0.3759	0.4396	0.5749	0.3677	0.4778	0.4226	0.6224	0.2347	0.2743	0.2609	0.311	0.3001	0.4027	0.467	0.3671	0.2431	0.6891	0.2927	0.3995	0.1536	0.483	0.4094	0.2309	0.4817	0.4962	0.6427	0.6451	0.2758	0.1896	0.2625	0.4181	0.3632	0.3118	0.2155	0.3304	0.6536	0.5475	0.2109	0.3831	0.2382	0.5399	0.6775	0.2224	0.4007	0.6377	0.34	0.5547	0.5615	0.8312	0.5009	0.9398	0.4196	0.476	0.7663	0.4895	0.4888	0.6655	0.5712	0.4961	0.4017	0.348	0.6779	0.3113	0.2957	0.4511
755750	non-metastatic cells 2, protein (NM23B) expressed in	0.1122	0.2604	0.135	0.2892	1.0936	0.388	0.5115	0.3436	0.2569	0.7502	0.1595	0.2317	0.2803	0.186	0.8253	0.073	0.0871	1.0646	0.9332	0.2659	0.1166	0.3104	3.8238	0.1463	0.1531	0.1992	0.1483	0.1098	0.1431	0.1006	0.1035	0.1724	0.1353	0.2849	0.1786	0.8598	0.0803	0.139	0.198	0.5003	0.2676	0.1127	0.4088	0.1181	1.6313	1.8508	0.9927	1.7944	0.7152	3.4625	0.6751	2.8811	0.6491	0.6968	0.6808	0.9032	0.2293	0.866	1.4607	0.891	0.5356	2.9007	5.1062	0.249	0.046	0.1142	0.0753	0.3435	0.1168	0.6119	0.4922	0.32	0.3033	0.1301	0.9409	1.5112	0.4524	0.7439	0.2897	0.358	0.1023	0.5464	0.1892	0.3091	0.0952	0.2441	0.1536	0.2845
452374		0.9201	0.7875	0.9048	1.4082	0.5883	1.3355	0.4046	0.5764	0.4825	0.3235	0.4949	0.4311	0.2308	0.3482	0.8405	0.9805	1.222	0.8166	0.7446	0.4592	0.6585	0.5313	0.7286	0.5254	0.3273	0.4887	0.8014	1.0671	1.0888	1.2452	0.6907	1.4148	0.7951	0.6837	0.6354	0.6731	0.6545	0.5721	0.5055	0.9284	0.535	0.9357	0.8031	0.2972	0.4263	0.2226	0.4246	0.5723	0.852	0.4169	0.77	0.4449	0.9555	0.5463	0.8996	0.3899	0.8207	3.682	0.7612	0.4369	1.0007	1.1123	0.8511	4.0969	0.9015	0.627	1.4056	0.7752	6.068	2.1888	0.8559	2.36	1.8868	1.0838	1.7361	0.9825	1.0096	0.3208	0.3459	0.8733	0.7963	1.8788	0.6369	0.6014	1.2452	0.6703	0.4261	0.821
51373	oligodendrocyte myelin glycoprotein	1.5133	0.8186	0.6145	1.523	1.319	0.9068	0.5083	0.5547	0.9096	0.5561	0.7015	0.5711	0.2513	0.9459	1.4713	1.7331	0.6728	0.8231	0.7399	1.0621	1.1625	1.1757	0.685	0.2178	0.3831	0.2593	0.2692	0.3422	0.3403	0.4435	0.261	0.6832	1.5295	0.9851	0.5288	1.1594	0.913	0.755	0.6126	1.5649	0.6584	0.494	0.5305	0.1988	0.5322	0.5904	0.582	0.8987	0.5178	0.697	0.9088	0.9457	1.1401	1.1108	0.8406	1.2029	0.1122	0.707	1.1554	0.8767	0.3949	1.0613	0.8956	0.4802	0.1534	1.0324	0.6923	0.5489	0.6643	2.6898	0.2964	1.4129	0.9136	0.4552	1.9716	1.3101	0.789	0.5515	0.5131	0.9035	0.2617	0.6204	0.6379	0.6831	0.8468	0.8321	0.2253	1.0857
769890	nucleoside phosphorylase	0.2665	0.2401	0.2556	0.2999	0.4637	0.3207	0.3246	0.1909	0.191	0.263	0.2761	0.174	0.296	0.5044	0.2412	0.2612	0.452	0.3202	0.3059	0.2447	0.1479	0.6244	0.4875	0.5369	0.3804	0.2749	0.4337	0.6099	0.3185	0.4448	0.2403	0.2534	0.2245	0.2287	0.2855	0.2305	0.5949	0.3786	0.2892	0.3764	0.2433	0.2635	0.6038	0.0844	0.4402	0.3123	0.3565	0.6015	0.2351	0.2448	0.2724	0.1631	0.3223	0.2711	0.5481	0.2566	0.1362	1.5591	0.3567	0.2898	0.3807	0.1334	0.2376	4.9531	0.2824	0.2498	0.1908	0.2147	2.8862	0.2464	0.1201	0.6588	0.2162	0.5271	0.7488	0.5652	0.206	0.2608	0.3872	0.2351	0.2504	0.4493	0.5019	0.5421	0.6309	0.3366	0.4754	0.1858
731648	nuclear transcription factor Y, alpha	0.2012	0.2845	0.2842	0.2118	0.4948	0.5933	0.5335	0.3173	0.3443	0.5522	0.3583	0.3396	0.3383	0.527	0.2375	0.1609	0.3462	0.3714	0.3419	0.44	0.1458	0.8047	0.5377	0.4234	0.4729	0.4489	0.4634	0.3332	0.2631	0.3446	0.1907	0.2204	0.2855	0.2856	0.2651	0.417	0.5879	0.3651	0.3047	0.6228	0.4953	0.4666	0.2153	0.2668	0.4234	0.2419	0.4505	0.5086	0.722	0.4719	0.1926	0.2241	0.2671	0.186	0.2642	0.1601	0.2622	0.366	0.77	0.3958	0.2064	0.3118	0.4405	0.4585	1.105	0.3872	0.2764	0.5407	0.1524	0.3458	0.5145	0.4372	0.5288	0.9667	0.7461	0.4486	0.5785	0.5476	0.3348	0.4705	0.4886	0.2957	0.2091	0.2698	0.2349	0.2126	0.2229	0.3711
769716	neurofibromin 2 (bilateral acoustic neuroma)	0.2024	0.1341	0.2384	0.2152	0.2434	0.1509	0.3686	0.2826	0.1814	0.3695	0.1405	0.1805	0.191	0.1203	0.0471	0.0597	0.2349	0.1056	0.103	0.1537	0.0359	0.0551	0.0523	0.1291	0.0964	0.1326	0.1182	0.1252	0.1921	0.2123	0.1671	0.
